Customer_ID,Age,Gender,Marital_Status,Dependents,Occupation,Income_Bracket,Credit_Score,Location,Current_Product,Browsed_Products,Recommended_Product,Life_Stage,Avg_Monthly_Spend,Savings_Rate,Existing_Loans,Digital_Engagement_Score,Transaction_Frequency,Last_Product_Viewed,Last_Login_Date,Channel_Used,Campaign_Response,Churn_Risk,Recommendation_Reason,Conversion_Probability,Recommended_By,Offer_Available
CUST07207,25,Male,Single,1,Self-Employed,Low,457,Metro,Savings Account,"Fixed Deposit, Home Loan",Basic Credit Card,Pre-Retirement,92445,0.21,Personal Loan,8,High,Fixed Deposit,2025-09-05,Branch,No,Low,Similar customers bought this,0.62,Hybrid,No
CUST07208,28,Male,Divorced,1,Retired,Medium,788,Semi-Urban,Basic Credit Card,"Fixed Deposit, Home Loan",Personal Loan,Mid-Career Professional,10971,0.31,None,2,Low,Travel Insurance,2025-09-12,Mobile App,No,Low,Matched to profile,0.83,Collaborative Filtering,No
CUST07209,62,Male,Married,1,Self-Employed,Low,365,Metro,Savings Account,"Micro-loans, Budget Credit Card",Basic Credit Card,Young Professional,15778,0.35,None,10,Low,Savings Account,2025-09-28,Website,No,High,Matched to profile,0.65,Content-Based,Yes
CUST07210,52,Male,Divorced,5,Government,High,483,Metro,Student Credit Card,"Savings Account, Bike Loan",Entry-Level Credit Card,Young Professional,80586,0.25,Home Loan,9,Medium,Retirement Fund,2025-09-24,Website,Yes,High,Similar customers bought this,0.83,Collaborative Filtering,No
CUST07211,60,Male,Single,0,Other,Low,545,Urban,Savings Account,"Micro-loans, Budget Credit Card",Basic Credit Card,Early Career,127834,0.43,None,8,Medium,Retirement Fund,2025-09-23,Mobile App,No,Medium,Similar customers bought this,0.78,Content-Based,Yes
CUST07212,55,Female,Married,0,Retired,Low,809,Metro,Savings Account,"Micro-loans, Budget Credit Card",Basic Credit Card,Early Career,172924,0.42,Car Loan,3,Medium,Fixed Deposit,2025-09-24,Mobile App,No,Low,Based on browsing history,0.88,Hybrid,Yes
CUST07213,27,Female,Single,0,Other,High,565,Urban,Savings Account,"Savings Account, Bike Loan",Basic Credit Card,Pre-Retirement,184852,0.05,Personal Loan,7,Low,Fixed Deposit,2025-09-28,Mobile App,No,High,Similar customers bought this,0.69,Content-Based,No
CUST07214,59,Female,Married,1,Self-Employed,High,723,Metro,Basic Credit Card,"Micro-loans, Budget Credit Card",Personal Loan,Mid-Career Professional,93959,0.36,Personal Loan,6,Low,Gold Investment,2025-09-26,Mobile App,Yes,Medium,Similar customers bought this,0.8,Collaborative Filtering,No
CUST07215,55,Male,Single,1,Retired,Low,612,Urban,Savings Account,"Fixed Deposit, Home Loan",Basic Credit Card,Pre-Retirement,155336,0.37,None,2,High,Micro-loans,2025-09-23,Mobile App,No,Medium,Similar customers bought this,0.56,Collaborative Filtering,Yes
CUST07216,36,Male,Married,0,Government,High,704,Rural,Savings Account,"Retirement Fund, Health Insurance",Basic Credit Card,Young Professional,117704,0.4,Personal Loan,4,High,Savings Account,2025-09-03,Branch,No,Low,Matched to profile,0.93,Content-Based,No
CUST07217,35,Other,Single,0,Retired,Low,611,Semi-Urban,Basic Credit Card,"Travel Insurance, Mutual Funds",Personal Loan,Mid-Career Professional,26749,0.4,Car Loan,1,High,Fixed Deposit,2025-09-28,Branch,No,Low,Matched to profile,0.12,Hybrid,No
CUST07218,27,Male,Married,2,Government,High,536,Urban,Basic Credit Card,"Travel Insurance, Mutual Funds",Personal Loan,Young Professional,30980,0.13,None,3,High,Travel Insurance,2025-09-22,Website,Yes,Low,Matched to profile,0.4,Content-Based,Yes
CUST07219,58,Female,Married,1,Self-Employed,Medium,779,Urban,Student Credit Card,"Micro-loans, Budget Credit Card",Entry-Level Credit Card,Young Professional,25337,0.14,None,4,High,Retirement Fund,2025-09-27,Mobile App,No,Low,Based on browsing history,0.63,Collaborative Filtering,No
CUST07220,53,Male,Married,0,Other,Low,817,Urban,Student Credit Card,"Savings Account, Bike Loan",Entry-Level Credit Card,Mid-Career Professional,147229,0.3,Personal Loan,9,Medium,Gold Investment,2025-09-02,Branch,No,Low,Similar customers bought this,0.87,Hybrid,No
CUST07221,24,Other,Single,2,IT,Low,509,Metro,Savings Account,"Fixed Deposit, Home Loan",Basic Credit Card,Young Professional,172992,0.19,Home Loan,1,Medium,Micro-loans,2025-09-02,Website,Yes,Low,Similar customers bought this,0.45,Collaborative Filtering,Yes
CUST07222,24,Male,Married,0,IT,Low,343,Urban,Savings Account,"Micro-loans, Budget Credit Card",Basic Credit Card,Mid-Career Professional,32672,0.32,None,9,Low,Retirement Fund,2025-09-11,Mobile App,No,Low,Based on browsing history,0.53,Hybrid,No
CUST07223,43,Male,Single,1,Retired,Low,408,Urban,Premium Credit Card,"Fixed Deposit, Home Loan",Personal Loan (Travel),Mid-Career Professional,114717,0.26,None,7,High,Fixed Deposit,2025-09-23,Branch,No,Low,Matched to profile,0.64,Content-Based,Yes
CUST07224,43,Female,Single,3,Other,Low,427,Semi-Urban,Student Credit Card,"Fixed Deposit, Home Loan",Entry-Level Credit Card,Mid-Career Professional,46097,0.17,Home Loan,6,Low,Retirement Fund,2025-09-04,Mobile App,No,Medium,Matched to profile,0.82,Hybrid,No
CUST07225,31,Male,Married,1,Government,Medium,379,Semi-Urban,Mortgage Loan,"Gold Investment, Life Insurance",Retirement Investment Plan,Young Professional,152603,0.36,None,3,High,Micro-loans,2025-09-09,Mobile App,No,Low,Based on browsing history,0.33,Hybrid,No
CUST07226,24,Female,Divorced,1,IT,High,319,Semi-Urban,Savings Account,"Travel Insurance, Mutual Funds",Basic Credit Card,Mid-Career Professional,186368,0.26,None,3,Medium,Gold Investment,2025-09-26,Branch,No,Low,Based on browsing history,0.88,Hybrid,No
CUST07227,33,Male,Divorced,1,Other,Low,714,Metro,Basic Credit Card,"Retirement Fund, Health Insurance",Personal Loan,Pre-Retirement,39124,0.42,Car Loan,1,High,Savings Account,2025-09-28,Mobile App,Yes,Low,Matched to profile,0.19,Collaborative Filtering,Yes
CUST07228,50,Female,Single,0,Other,Medium,474,Metro,Premium Credit Card,"Retirement Fund, Health Insurance",Personal Loan (Travel),Pre-Retirement,196265,0.07,Personal Loan,10,Low,Travel Insurance,2025-09-25,Mobile App,Yes,Medium,Based on browsing history,0.34,Collaborative Filtering,No
CUST07229,38,Male,Married,3,Self-Employed,Medium,496,Metro,Student Credit Card,"Savings Account, Bike Loan",Entry-Level Credit Card,Mid-Career Professional,41280,0.15,None,5,Medium,Micro-loans,2025-09-01,Branch,No,High,Based on browsing history,0.17,Collaborative Filtering,Yes
CUST07230,28,Female,Married,1,IT,High,303,Metro,Savings Account,"Retirement Fund, Health Insurance",Basic Credit Card,Mid-Career Professional,173883,0.05,Multiple,2,High,Fixed Deposit,2025-09-18,Website,Yes,Medium,Based on browsing history,0.47,Hybrid,No
CUST07231,34,Female,Single,1,Self-Employed,Medium,454,Semi-Urban,Premium Credit Card,"Micro-loans, Budget Credit Card",Personal Loan (Travel),Early Career,143010,0.24,Multiple,2,Low,Travel Insurance,2025-09-21,Mobile App,No,Low,Similar customers bought this,0.14,Collaborative Filtering,No
CUST07232,23,Other,Married,1,Other,Medium,754,Semi-Urban,Savings Account,"Travel Insurance, Mutual Funds",Basic Credit Card,Mid-Career Professional,56654,0.14,Home Loan,5,Medium,Savings Account,2025-09-18,Mobile App,No,Low,Matched to profile,0.62,Content-Based,Yes
CUST07233,25,Female,Married,2,IT,Medium,413,Urban,Savings Account,"Travel Insurance, Mutual Funds",Basic Credit Card,Mid-Career Professional,95421,0.15,Personal Loan,1,Medium,Micro-loans,2025-09-27,Mobile App,No,Medium,Matched to profile,0.13,Collaborative Filtering,Yes
CUST07234,31,Female,Married,3,Government,Low,806,Metro,Basic Credit Card,"Fixed Deposit, Home Loan",Personal Loan,Mid-Career Professional,177761,0.36,Personal Loan,3,High,Savings Account,2025-09-02,Branch,No,High,Similar customers bought this,0.8,Collaborative Filtering,No
CUST07235,60,Female,Single,1,Retired,Low,507,Semi-Urban,Savings Account,"Micro-loans, Budget Credit Card",Basic Credit Card,Mid-Career Professional,21528,0.41,Home Loan,5,Medium,Fixed Deposit,2025-09-27,Branch,No,Medium,Similar customers bought this,0.7,Collaborative Filtering,Yes
CUST07236,45,Male,Married,0,Other,Medium,531,Urban,Premium Credit Card,"Micro-loans, Budget Credit Card",Personal Loan (Travel),Early Career,148280,0.17,None,7,Medium,Fixed Deposit,2025-09-21,Mobile App,No,Low,Matched to profile,0.24,Content-Based,Yes
CUST07237,38,Female,Single,2,Government,Low,639,Metro,Premium Credit Card,"Fixed Deposit, Home Loan",Personal Loan (Travel),Young Professional,34716,0.33,None,4,Low,Savings Account,2025-09-15,Website,No,Low,Similar customers bought this,0.27,Hybrid,No
CUST07238,27,Male,Single,0,Retired,Medium,706,Semi-Urban,Student Credit Card,"Gold Investment, Life Insurance",Entry-Level Credit Card,Mid-Career Professional,53280,0.31,None,4,Low,Savings Account,2025-09-07,Website,No,Low,Based on browsing history,0.32,Hybrid,Yes
CUST07239,40,Male,Married,0,IT,Low,761,Metro,Basic Credit Card,"Gold Investment, Life Insurance",Personal Loan,Young Professional,94752,0.05,Personal Loan,8,High,Retirement Fund,2025-09-18,Website,No,High,Similar customers bought this,0.84,Collaborative Filtering,No
CUST07240,26,Female,Single,3,Government,Medium,345,Urban,Savings Account,"Fixed Deposit, Home Loan",Basic Credit Card,Early Career,82469,0.47,None,5,Medium,Retirement Fund,2025-09-25,Mobile App,No,Medium,Based on browsing history,0.45,Hybrid,No
CUST07241,53,Female,Married,2,Government,Low,559,Urban,Savings Account,"Travel Insurance, Mutual Funds",Basic Credit Card,Young Professional,144899,0.2,None,5,Low,Fixed Deposit,2025-09-02,Mobile App,No,High,Matched to profile,0.21,Collaborative Filtering,Yes
CUST07242,31,Male,Single,2,Retired,High,618,Urban,Basic Credit Card,"Micro-loans, Budget Credit Card",Personal Loan,Early Career,196926,0.19,None,10,Low,Gold Investment,2025-09-24,Website,No,Medium,Similar customers bought this,0.7,Content-Based,No
CUST07243,30,Female,Married,3,Government,High,461,Metro,Premium Credit Card,"Retirement Fund, Health Insurance",Personal Loan (Travel),Mid-Career Professional,131505,0.31,None,9,Medium,Retirement Fund,2025-09-05,Mobile App,No,Medium,Similar customers bought this,0.67,Content-Based,No
CUST07244,48,Female,Married,0,IT,Low,637,Metro,Basic Credit Card,"Retirement Fund, Health Insurance",Personal Loan,Early Career,35127,0.21,Personal Loan,8,Medium,Micro-loans,2025-09-18,Website,Yes,Low,Matched to profile,0.16,Hybrid,Yes
CUST07245,34,Female,Married,1,IT,Low,514,Semi-Urban,Basic Credit Card,"Travel Insurance, Mutual Funds",Personal Loan,Young Professional,156981,0.18,None,3,Medium,Savings Account,2025-09-19,Mobile App,Yes,Low,Matched to profile,0.27,Content-Based,No
CUST07246,40,Female,Married,2,Other,Medium,804,Metro,Basic Credit Card,"Retirement Fund, Health Insurance",Personal Loan,Early Career,118807,0.38,Car Loan,2,Low,Fixed Deposit,2025-09-18,Mobile App,Yes,Medium,Based on browsing history,0.24,Content-Based,No
CUST07247,42,Male,Married,0,Retired,Low,790,Metro,Savings Account,"Retirement Fund, Health Insurance",Basic Credit Card,Young Professional,39767,0.38,None,9,High,Travel Insurance,2025-09-24,Mobile App,No,High,Based on browsing history,0.21,Collaborative Filtering,Yes
CUST07248,45,Other,Married,1,Self-Employed,Low,511,Rural,Premium Credit Card,"Micro-loans, Budget Credit Card",Personal Loan (Travel),Early Career,178275,0.36,None,5,Medium,Savings Account,2025-09-17,Mobile App,No,Low,Similar customers bought this,0.12,Collaborative Filtering,No
CUST07249,59,Male,Single,1,IT,Low,712,Semi-Urban,Basic Credit Card,"Micro-loans, Budget Credit Card",Personal Loan,Early Career,140514,0.44,None,5,High,Micro-loans,2025-09-17,Mobile App,No,Low,Based on browsing history,0.37,Hybrid,No
CUST07250,25,Female,Married,0,Self-Employed,High,616,Urban,Student Credit Card,"Savings Account, Bike Loan",Entry-Level Credit Card,Pre-Retirement,137930,0.27,None,10,Low,Gold Investment,2025-09-04,Branch,No,Low,Based on browsing history,0.57,Collaborative Filtering,Yes
CUST07251,45,Female,Single,1,Government,High,422,Semi-Urban,Premium Credit Card,"Micro-loans, Budget Credit Card",Personal Loan (Travel),Young Professional,60747,0.34,None,7,Low,Retirement Fund,2025-09-05,Mobile App,No,Low,Similar customers bought this,0.17,Hybrid,No
CUST07252,56,Female,Single,1,Retired,Medium,582,Rural,Savings Account,"Savings Account, Bike Loan",Basic Credit Card,Mid-Career Professional,84199,0.5,Home Loan,7,High,Gold Investment,2025-09-09,Mobile App,No,Low,Similar customers bought this,0.6,Content-Based,Yes
CUST07253,24,Female,Single,1,Retired,Medium,317,Rural,Basic Credit Card,"Gold Investment, Life Insurance",Personal Loan,Pre-Retirement,5910,0.16,Multiple,1,High,Micro-loans,2025-09-26,Mobile App,No,Low,Similar customers bought this,0.69,Collaborative Filtering,No
CUST07254,25,Male,Single,0,IT,High,820,Urban,Premium Credit Card,"Micro-loans, Budget Credit Card",Personal Loan (Travel),Pre-Retirement,51462,0.43,None,7,Medium,Micro-loans,2025-09-18,Website,Yes,Low,Similar customers bought this,0.18,Collaborative Filtering,No
CUST07255,58,Female,Single,1,IT,High,510,Urban,Savings Account,"Fixed Deposit, Home Loan",Basic Credit Card,Young Professional,193548,0.14,None,7,Low,Gold Investment,2025-09-08,Mobile App,No,Medium,Matched to profile,0.77,Hybrid,No
CUST07256,61,Female,Single,0,Retired,High,659,Semi-Urban,Student Credit Card,"Micro-loans, Budget Credit Card",Entry-Level Credit Card,Early Career,134326,0.25,Car Loan,7,Medium,Savings Account,2025-09-27,Website,No,Low,Similar customers bought this,0.51,Content-Based,No
CUST07257,56,Male,Single,1,Self-Employed,Low,572,Urban,Savings Account,"Savings Account, Bike Loan",Basic Credit Card,Young Professional,6769,0.23,None,3,High,Retirement Fund,2025-09-09,Website,No,High,Based on browsing history,0.29,Hybrid,No
CUST07258,52,Male,Single,0,Retired,Low,496,Metro,Basic Credit Card,"Retirement Fund, Health Insurance",Personal Loan,Early Career,190170,0.39,None,10,High,Fixed Deposit,2025-09-08,Mobile App,No,High,Based on browsing history,0.47,Collaborative Filtering,No
CUST07259,46,Female,Single,0,Other,Medium,584,Metro,Mortgage Loan,"Micro-loans, Budget Credit Card",Retirement Investment Plan,Young Professional,98715,0.36,None,1,Medium,Savings Account,2025-09-02,Mobile App,No,Low,Matched to profile,0.26,Content-Based,No
CUST07260,61,Female,Married,0,Retired,Medium,845,Urban,Premium Credit Card,"Retirement Fund, Health Insurance",Personal Loan (Travel),Mid-Career Professional,9626,0.4,None,4,High,Savings Account,2025-09-11,Mobile App,No,High,Matched to profile,0.16,Hybrid,No
CUST07261,34,Female,Single,1,Self-Employed,Low,595,Urban,Basic Credit Card,"Retirement Fund, Health Insurance",Personal Loan,Young Professional,33590,0.3,Home Loan,7,High,Retirement Fund,2025-09-02,Mobile App,No,High,Similar customers bought this,0.85,Collaborative Filtering,No
CUST07262,25,Female,Single,0,Government,Low,806,Urban,Savings Account,"Micro-loans, Budget Credit Card",Basic Credit Card,Early Career,38334,0.08,None,9,Medium,Savings Account,2025-09-17,Website,No,Low,Based on browsing history,0.64,Collaborative Filtering,No
CUST07263,35,Male,Single,0,Self-Employed,High,457,Urban,Savings Account,"Micro-loans, Budget Credit Card",Basic Credit Card,Early Career,141502,0.32,None,8,Medium,Retirement Fund,2025-09-02,Mobile App,No,Low,Matched to profile,0.94,Hybrid,No
CUST07264,34,Male,Single,0,Retired,High,839,Urban,Premium Credit Card,"Fixed Deposit, Home Loan",Personal Loan (Travel),Pre-Retirement,23372,0.17,None,3,Medium,Retirement Fund,2025-09-04,Branch,No,Low,Based on browsing history,0.6,Collaborative Filtering,No
CUST07265,48,Female,Divorced,0,Retired,Low,599,Metro,Basic Credit Card,"Gold Investment, Life Insurance",Personal Loan,Mid-Career Professional,112199,0.25,None,2,Low,Gold Investment,2025-09-05,Branch,No,High,Similar customers bought this,0.38,Collaborative Filtering,No
CUST07266,27,Female,Single,0,Government,High,843,Semi-Urban,Basic Credit Card,"Savings Account, Bike Loan",Personal Loan,Young Professional,198098,0.1,None,9,Medium,Gold Investment,2025-09-12,Branch,No,Medium,Similar customers bought this,0.93,Hybrid,No
CUST07267,38,Male,Married,0,Other,Medium,592,Urban,Mortgage Loan,"Micro-loans, Budget Credit Card",Retirement Investment Plan,Young Professional,15408,0.14,None,7,Medium,Savings Account,2025-09-13,Branch,No,Low,Matched to profile,0.64,Content-Based,No
CUST07268,57,Female,Single,0,IT,High,348,Urban,Basic Credit Card,"Retirement Fund, Health Insurance",Personal Loan,Young Professional,142205,0.25,Personal Loan,6,High,Gold Investment,2025-09-18,Mobile App,No,High,Matched to profile,0.42,Collaborative Filtering,No
CUST07269,61,Female,Single,3,Self-Employed,Medium,521,Semi-Urban,Basic Credit Card,"Retirement Fund, Health Insurance",Personal Loan,Mid-Career Professional,17301,0.37,None,2,Medium,Savings Account,2025-09-18,Website,No,Medium,Similar customers bought this,0.15,Collaborative Filtering,No
CUST07270,56,Female,Single,0,Self-Employed,Low,525,Semi-Urban,Premium Credit Card,"Micro-loans, Budget Credit Card",Personal Loan (Travel),Mid-Career Professional,55053,0.21,Home Loan,5,Low,Savings Account,2025-09-05,Mobile App,Yes,Low,Similar customers bought this,0.14,Collaborative Filtering,Yes
CUST07271,38,Female,Single,0,Retired,Medium,715,Semi-Urban,Basic Credit Card,"Savings Account, Bike Loan",Personal Loan,Mid-Career Professional,111684,0.23,None,7,Medium,Fixed Deposit,2025-09-14,Branch,No,Low,Similar customers bought this,0.46,Content-Based,Yes
CUST07272,62,Female,Single,0,Self-Employed,Medium,487,Semi-Urban,Basic Credit Card,"Gold Investment, Life Insurance",Personal Loan,Young Professional,190375,0.34,None,3,High,Micro-loans,2025-09-20,Branch,No,High,Similar customers bought this,0.92,Collaborative Filtering,Yes
CUST07273,23,Male,Married,3,Government,Medium,720,Semi-Urban,Basic Credit Card,"Retirement Fund, Health Insurance",Personal Loan,Mid-Career Professional,92084,0.14,Car Loan,10,High,Gold Investment,2025-09-17,Mobile App,No,Medium,Matched to profile,0.81,Content-Based,Yes
CUST07274,34,Female,Married,1,Other,Low,388,Urban,Mortgage Loan,"Gold Investment, Life Insurance",Retirement Investment Plan,Mid-Career Professional,63402,0.1,None,1,High,Retirement Fund,2025-09-05,Website,No,Low,Similar customers bought this,0.15,Hybrid,Yes
CUST07275,23,Male,Single,1,Retired,High,343,Metro,Basic Credit Card,"Gold Investment, Life Insurance",Personal Loan,Pre-Retirement,44301,0.45,Home Loan,4,Medium,Retirement Fund,2025-09-21,Website,No,Low,Based on browsing history,0.61,Content-Based,Yes
CUST07276,49,Female,Single,1,IT,Low,418,Metro,Basic Credit Card,"Fixed Deposit, Home Loan",Personal Loan,Mid-Career Professional,179309,0.19,Home Loan,3,High,Savings Account,2025-09-19,Mobile App,No,Low,Matched to profile,0.9,Hybrid,Yes
CUST07277,64,Male,Single,2,Government,Low,653,Rural,Premium Credit Card,"Retirement Fund, Health Insurance",Personal Loan (Travel),Early Career,175532,0.21,Home Loan,7,Low,Fixed Deposit,2025-09-26,Mobile App,Yes,High,Based on browsing history,0.79,Collaborative Filtering,No
CUST07278,47,Female,Single,0,IT,Medium,830,Metro,Savings Account,"Savings Account, Bike Loan",Basic Credit Card,Early Career,189581,0.41,None,6,Low,Fixed Deposit,2025-09-18,Mobile App,No,Low,Matched to profile,0.47,Collaborative Filtering,No
CUST07279,43,Female,Married,0,Self-Employed,Medium,323,Semi-Urban,Student Credit Card,"Travel Insurance, Mutual Funds",Entry-Level Credit Card,Young Professional,35608,0.15,Personal Loan,5,High,Micro-loans,2025-09-16,Mobile App,Yes,Medium,Based on browsing history,0.68,Collaborative Filtering,No
CUST07280,64,Male,Widowed,0,Self-Employed,Medium,662,Metro,Basic Credit Card,"Fixed Deposit, Home Loan",Personal Loan,Mid-Career Professional,25736,0.43,None,7,Medium,Fixed Deposit,2025-09-02,Mobile App,No,Low,Similar customers bought this,0.28,Hybrid,No
CUST07281,24,Other,Single,0,Other,High,577,Rural,Premium Credit Card,"Fixed Deposit, Home Loan",Personal Loan (Travel),Mid-Career Professional,73919,0.34,None,7,Medium,Fixed Deposit,2025-09-05,Branch,No,Low,Based on browsing history,0.24,Content-Based,No
CUST07282,56,Male,Married,1,IT,Medium,366,Metro,Student Credit Card,"Travel Insurance, Mutual Funds",Entry-Level Credit Card,Young Professional,173082,0.4,None,6,Low,Micro-loans,2025-09-24,Branch,No,Medium,Based on browsing history,0.64,Collaborative Filtering,No
CUST07283,33,Male,Married,2,Government,Medium,492,Rural,Student Credit Card,"Fixed Deposit, Home Loan",Entry-Level Credit Card,Young Professional,112938,0.28,None,6,Medium,Retirement Fund,2025-09-06,Mobile App,No,Low,Based on browsing history,0.31,Hybrid,No
CUST07284,45,Female,Married,2,IT,Medium,497,Rural,Basic Credit Card,"Fixed Deposit, Home Loan",Personal Loan,Young Professional,73024,0.08,Home Loan,3,Medium,Gold Investment,2025-09-19,Website,No,Medium,Based on browsing history,0.19,Collaborative Filtering,No
CUST07285,26,Female,Single,0,IT,Low,597,Metro,Student Credit Card,"Fixed Deposit, Home Loan",Entry-Level Credit Card,Pre-Retirement,42273,0.39,Personal Loan,8,High,Gold Investment,2025-09-23,Website,No,Low,Similar customers bought this,0.85,Hybrid,Yes
CUST07286,41,Male,Single,2,IT,Medium,673,Rural,Savings Account,"Retirement Fund, Health Insurance",Basic Credit Card,Young Professional,133692,0.19,None,10,Medium,Micro-loans,2025-09-18,Website,No,Low,Similar customers bought this,0.14,Collaborative Filtering,No
CUST07287,60,Female,Married,2,IT,High,730,Metro,Premium Credit Card,"Retirement Fund, Health Insurance",Personal Loan (Travel),Early Career,75962,0.34,None,10,High,Savings Account,2025-09-05,Mobile App,No,Medium,Similar customers bought this,0.28,Content-Based,No
CUST07288,60,Female,Married,1,Self-Employed,Low,360,Semi-Urban,Savings Account,"Micro-loans, Budget Credit Card",Basic Credit Card,Young Professional,110380,0.09,Multiple,8,Medium,Gold Investment,2025-09-09,Mobile App,Yes,Low,Matched to profile,0.3,Collaborative Filtering,No
CUST07289,34,Male,Divorced,0,Other,Medium,811,Urban,Savings Account,"Micro-loans, Budget Credit Card",Basic Credit Card,Early Career,144961,0.36,None,8,Medium,Travel Insurance,2025-09-07,Mobile App,No,Low,Similar customers bought this,0.72,Hybrid,Yes
CUST07290,62,Female,Married,0,Government,High,594,Rural,Savings Account,"Retirement Fund, Health Insurance",Basic Credit Card,Mid-Career Professional,6723,0.12,None,6,Medium,Micro-loans,2025-09-13,Mobile App,No,Low,Based on browsing history,0.44,Content-Based,No
CUST07291,33,Female,Single,0,Retired,Low,468,Urban,Basic Credit Card,"Fixed Deposit, Home Loan",Personal Loan,Pre-Retirement,78330,0.13,None,7,Low,Savings Account,2025-09-28,Website,No,Medium,Similar customers bought this,0.52,Hybrid,Yes
CUST07292,34,Male,Widowed,1,Self-Employed,Medium,668,Metro,Savings Account,"Savings Account, Bike Loan",Basic Credit Card,Young Professional,192200,0.21,Car Loan,3,Medium,Fixed Deposit,2025-09-23,Branch,Yes,Low,Based on browsing history,0.78,Content-Based,No
CUST07293,31,Female,Single,2,Self-Employed,High,605,Metro,Premium Credit Card,"Travel Insurance, Mutual Funds",Personal Loan (Travel),Mid-Career Professional,78652,0.48,None,7,Medium,Gold Investment,2025-09-23,Mobile App,No,Low,Similar customers bought this,0.36,Collaborative Filtering,No
CUST07294,54,Female,Single,0,Government,Low,458,Urban,Basic Credit Card,"Micro-loans, Budget Credit Card",Personal Loan,Early Career,34115,0.21,Personal Loan,3,Low,Retirement Fund,2025-09-20,Mobile App,No,High,Similar customers bought this,0.51,Collaborative Filtering,No
CUST07295,61,Female,Married,2,Government,Low,790,Urban,Premium Credit Card,"Fixed Deposit, Home Loan",Personal Loan (Travel),Pre-Retirement,116129,0.19,Car Loan,3,High,Savings Account,2025-09-21,Branch,No,Low,Based on browsing history,0.58,Collaborative Filtering,No
CUST07296,37,Female,Single,1,Other,High,837,Rural,Savings Account,"Micro-loans, Budget Credit Card",Basic Credit Card,Young Professional,99247,0.17,Personal Loan,4,High,Fixed Deposit,2025-09-18,Mobile App,No,Low,Matched to profile,0.28,Hybrid,No
CUST07297,56,Female,Divorced,1,Retired,High,781,Urban,Savings Account,"Gold Investment, Life Insurance",Basic Credit Card,Young Professional,24745,0.36,None,2,Medium,Micro-loans,2025-09-12,Branch,No,Medium,Similar customers bought this,0.24,Collaborative Filtering,No
CUST07298,24,Male,Single,1,Self-Employed,Medium,732,Rural,Basic Credit Card,"Savings Account, Bike Loan",Personal Loan,Early Career,167725,0.46,None,10,Medium,Micro-loans,2025-09-06,Branch,No,Low,Matched to profile,0.84,Collaborative Filtering,No
CUST07299,26,Female,Single,0,Other,Medium,380,Rural,Basic Credit Card,"Gold Investment, Life Insurance",Personal Loan,Young Professional,103344,0.24,None,7,Medium,Savings Account,2025-09-18,Mobile App,No,Low,Matched to profile,0.66,Content-Based,No
CUST07300,47,Male,Single,0,Self-Employed,High,813,Metro,Savings Account,"Fixed Deposit, Home Loan",Basic Credit Card,Young Professional,64276,0.31,Personal Loan,5,High,Fixed Deposit,2025-09-17,Mobile App,No,High,Based on browsing history,0.7,Content-Based,No
CUST07301,32,Male,Married,0,Other,Medium,645,Rural,Mortgage Loan,"Retirement Fund, Health Insurance",Retirement Investment Plan,Mid-Career Professional,91400,0.41,Home Loan,8,Medium,Gold Investment,2025-09-21,Website,No,Low,Matched to profile,0.23,Collaborative Filtering,No
CUST07302,28,Other,Single,1,Other,Low,409,Metro,Savings Account,"Savings Account, Bike Loan",Basic Credit Card,Mid-Career Professional,88278,0.29,Home Loan,4,Medium,Retirement Fund,2025-09-28,Mobile App,No,Low,Based on browsing history,0.49,Content-Based,Yes
CUST07303,31,Female,Single,2,Retired,Low,529,Semi-Urban,Premium Credit Card,"Micro-loans, Budget Credit Card",Personal Loan (Travel),Early Career,166153,0.35,None,6,Low,Micro-loans,2025-09-08,Mobile App,No,Low,Matched to profile,0.23,Collaborative Filtering,No
CUST07304,63,Male,Married,2,IT,Medium,446,Rural,Savings Account,"Fixed Deposit, Home Loan",Basic Credit Card,Mid-Career Professional,65230,0.38,Car Loan,1,Medium,Travel Insurance,2025-09-08,Website,No,Low,Matched to profile,0.41,Content-Based,Yes
CUST07305,55,Female,Single,0,Self-Employed,High,372,Metro,Student Credit Card,"Gold Investment, Life Insurance",Entry-Level Credit Card,Early Career,128698,0.45,None,3,High,Gold Investment,2025-09-16,Mobile App,Yes,Medium,Matched to profile,0.88,Collaborative Filtering,No
CUST07306,24,Female,Single,0,Other,High,528,Semi-Urban,Basic Credit Card,"Fixed Deposit, Home Loan",Personal Loan,Mid-Career Professional,156961,0.18,Home Loan,2,Low,Gold Investment,2025-09-03,Mobile App,No,Low,Similar customers bought this,0.19,Hybrid,No
CUST07307,29,Male,Married,1,Other,High,713,Urban,Mortgage Loan,"Travel Insurance, Mutual Funds",Retirement Investment Plan,Mid-Career Professional,100654,0.07,Car Loan,4,Medium,Micro-loans,2025-09-24,Mobile App,No,High,Based on browsing history,0.87,Collaborative Filtering,No
CUST07308,52,Female,Single,2,Government,High,460,Urban,Basic Credit Card,"Travel Insurance, Mutual Funds",Personal Loan,Mid-Career Professional,25376,0.49,Home Loan,10,Low,Fixed Deposit,2025-09-26,Mobile App,No,Low,Based on browsing history,0.22,Content-Based,No
